"","TimeStamp","Solution","Requester","ASN"
"82903",2758,334,309,10
"82904",60512,566,309,10
"82905",60510,565,309,10
"82906",60509,561,309,10
"82907",2788,603,309,10
"82908",60573,1530,309,10
"82909",60514,568,309,10
"82910",21201,42,310,10
"82911",21200,44,310,10
"82912",36435,1432,311,76
"82913",36444,1433,311,76
"82914",36436,1435,311,76
"82915",36434,1429,311,76
"82916",36447,1434,311,76
"82917",36436,1435,311,76
"82918",36432,1428,311,76
"82919",36436,1435,311,76
"82920",36443,1426,311,76
"82921",36446,1427,311,76
"82922",36448,1431,311,76
"82923",36437,1436,311,76
"82924",36429,1430,311,76
"82925",6412,1382,312,172
"82926",6415,1402,312,172
"82927",6404,308,312,172
"82928",6415,1388,312,172
"82929",6416,1401,312,172
"82930",6413,1398,312,172
"82931",6412,1393,312,172
"82932",6413,1399,312,172
"82933",6412,1392,312,172
"82934",6416,1389,312,172
"82935",6413,1395,312,172
"82936",6407,328,312,172
"82937",6401,1066,312,172
"82938",6411,1403,312,172
"82939",6407,321,312,172
"82940",6414,1391,312,172
"82941",6415,1384,312,172
"82942",6411,1385,312,172
"82943",6405,315,312,172
"82944",6404,330,312,172
"82945",9969,1066,312,172
"82946",6415,1397,312,172
"82947",6406,319,312,172
"82948",6405,318,312,172
"82949",6414,1387,312,172
"82950",6401,341,312,172
"82951",53941,1439,312,172
"82952",6414,1394,312,172
"82953",2895,1068,312,172
"82954",5667,126,312,172
"82955",6407,327,312,172
"82956",6411,1390,312,172
"82957",6408,342,312,172
"82958",6414,1396,312,172
"82959",6404,346,312,172
"82960",6405,320,312,172
"82961",6413,1383,312,172
"82962",6401,1065,312,172
"82963",6409,1430,312,172
"82964",9970,1068,312,172
"82965",2896,1439,312,172
"82966",57118,2015,312,172
"82967",6403,301,312,172
"82968",6411,1400,312,172
"82969",6409,344,312,172
"82970",6402,353,312,172
"82971",57617,361,312,172
"82972",53939,1404,312,172
"82973",6408,367,312,172
"82974",6402,306,312,172
"82975",6408,331,312,172
"82976",6404,345,312,172
"82977",6401,359,312,172
"82978",6410,1428,312,172
"82979",6408,303,312,172
"82980",6410,1429,312,172
"82981",6410,1419,312,172
"82982",6410,1418,312,172
"82983",6409,348,312,172
"82984",6409,354,312,172
"82985",53942,2018,312,172
"82986",57123,2017,312,172
"82987",5668,127,312,172
"82988",5670,129,312,172
"82989",6407,325,312,172
"82990",6402,357,312,172
"82991",5669,128,312,172
"82992",5666,125,312,172
"82993",2883,317,313,172
"82994",2891,1041,313,172
"82995",2900,1437,313,172
"82996",2889,316,313,172
"82997",2773,349,313,172
"82998",2898,1433,313,172
"82999",2887,304,313,172
"83000",2899,1427,313,172
"83001",2907,343,313,172
"83002",2898,1436,313,172
"83003",2848,1040,313,172
"83004",2882,305,313,172
"83005",2899,1434,313,172
"83006",2901,1412,313,172
"83007",2757,361,313,172
"83008",2898,1432,313,172
"83009",2899,1431,313,172
"83010",2897,1442,313,172
"83011",2898,1426,313,172
"83012",2885,311,313,172
"83013",2766,313,313,172
"83014",2776,326,313,172
"83015",2853,312,313,172
"83016",2898,1435,313,172
"83017",2908,322,313,172
"83018",2897,1441,313,172
"83019",2897,1438,313,172
"83020",2767,363,313,172
"83021",2890,329,313,172
"83022",2893,347,313,172
"83023",6182,1017,314,27
"83024",59246,516,315,144
"83025",59248,527,315,144
"83026",59248,525,315,144
"83027",59249,526,315,144
"83028",59245,511,315,144
"83029",59228,553,315,144
"83030",59230,550,315,144
"83031",59229,551,315,144
"83032",59235,541,315,144
"83033",59236,543,315,144
"83034",59233,540,315,144
"83035",59231,544,315,144
"83036",59247,517,315,144
"83037",59240,509,315,144
"83038",59239,539,315,144
"83039",59229,550,315,144
"83040",59246,511,315,144
"83041",59264,530,315,144
"83042",59255,532,315,144
"83043",59255,530,315,144
"83044",59232,546,315,144
"83045",59232,544,315,144
"83046",59239,538,315,144
"83047",59241,512,315,144
"83048",59251,521,315,144
"83049",59248,526,315,144
"83050",59245,517,315,144
"83051",59235,540,315,144
"83052",59260,549,315,144
"83053",59254,530,315,144
"83054",59264,535,315,144
"83055",59251,524,315,144
"83056",59250,520,315,144
"83057",59236,536,315,144
"83058",59225,554,315,144
"83059",59251,520,315,144
"83060",59252,522,315,144
"83061",59263,514,315,144
"83062",59255,529,315,144
"83063",59259,540,315,144
"83064",59261,549,315,144
"83065",59266,549,315,144
"83066",59238,538,315,144
"83067",59232,545,315,144
"83068",59254,532,315,144
"83069",59231,545,315,144
"83070",59255,535,315,144
"83071",59236,537,315,144
"83072",59251,519,315,144
"83073",59234,549,315,144
"83074",59262,514,315,144
"83075",59259,548,315,144
"83076",59253,523,315,144
"83077",59265,535,315,144
"83078",59234,541,315,144
"83079",59241,514,315,144
"83080",59232,547,315,144
"83081",59238,539,315,144
"83082",59253,528,315,144
"83083",59242,513,315,144
"83084",59250,524,315,144
"83085",59250,521,315,144
"83086",59226,554,315,144
"83087",59246,515,315,144
"83088",59267,549,315,144
"83089",59253,522,315,144
"83090",59265,530,315,144
"83091",59235,548,315,144
"83092",59235,549,315,144
"83093",59231,546,315,144
"83094",59245,516,315,144
"83095",59238,509,315,144
"83096",59242,514,315,144
"83097",59237,543,315,144
"83098",59237,536,315,144
"83099",59249,518,315,144
"83100",59224,555,315,144
"83101",59256,533,315,144
"83102",59229,552,315,144
"83103",59244,515,315,144
"83104",59230,552,315,144
"83105",59230,551,315,144
"83106",59254,529,315,144
"83107",59237,542,315,144
"83108",59238,510,315,144
"83109",59249,527,315,144
"83110",59243,512,315,144
"83111",59252,523,315,144
"83112",59249,525,315,144
"83113",59258,548,315,144
"83114",59254,535,315,144
"83115",59241,513,315,144
"83116",59252,528,315,144
"83117",59256,534,315,144
"83118",59240,510,315,144
"83119",59236,542,315,144
"83120",59258,540,315,144
"83121",59231,547,315,144
"83122",59257,533,315,144
"83123",59257,534,315,144
"83124",59237,537,315,144
"83125",59248,518,315,144
"83126",59250,519,315,144
"83127",59234,548,315,144
"83128",57488,1519,316,200
"83129",57486,1518,316,200
"83130",57483,1512,316,200
"83131",57485,1513,316,200
"83132",1261,1736,316,200
"83133",57452,1357,316,200
"83134",1264,1733,316,200
"83135",1252,1744,316,200
"83136",1248,57,316,200
"83137",1266,1735,316,200
"83138",57482,1511,316,200
"83139",57451,1384,316,200
"83140",1265,1730,316,200
"83141",57484,1514,316,200
"83142",1260,1739,316,200
"83143",21482,1542,316,200
"83144",1256,1728,316,200
"83145",1263,1731,316,200
"83146",57449,1359,316,200
"83147",57459,1385,316,200
"83148",57590,51,316,200
"83149",57465,1399,316,200
"83150",57478,1506,316,200
"83151",21484,1540,316,200
"83152",57487,1516,316,200
"83153",1261,1741,316,200
"83154",57452,1356,316,200
"83155",57469,1394,316,200
"83156",57467,1396,316,200
"83157",1251,1747,316,200
"83158",1287,1743,316,200
"83159",57480,1508,316,200
"83160",57454,1358,316,200
"83161",1259,1738,316,200
"83162",57451,1403,316,200
"83163",21483,1539,316,200
"83164",1262,1742,316,200
"83165",57478,1505,316,200
"83166",57481,1509,316,200
"83167",57479,1507,316,200
"83168",57468,1395,316,200
"83169",1258,1737,316,200
"83170",1268,1727,316,200
"83171",1243,1502,316,200
"83172",1250,18,316,200
"83173",1289,1745,316,200
"83174",57476,1515,316,200
"83175",57477,1517,316,200
"83176",57454,1387,316,200
"83177",57450,1360,316,200
"83178",21462,1548,316,200
"83179",57473,1382,316,200
"83180",1254,1729,316,200
"83181",57471,1392,316,200
"83182",57443,1521,316,200
"83183",1246,56,316,200
"83184",1247,53,316,200
"83185",1268,1740,316,200
"83186",1250,19,316,200
"83187",57459,1383,316,200
"83188",57458,1386,316,200
"83189",21481,1534,316,200
"83190",57475,1504,316,200
"83191",57472,1388,316,200
"83192",57474,1510,316,200
"83193",1255,1746,316,200
"83194",1253,1743,316,200
"83195",57457,1355,316,200
"83196",57456,1390,316,200
"83197",57461,1402,316,200
"83198",1245,55,316,200
"83199",1240,1501,316,200
"83200",1285,1744,316,200
"83201",57460,1389,316,200
"83202",57463,1401,316,200
"83203",57472,1391,316,200
"83204",57470,1393,316,200
"83205",1244,51,316,200
"83206",57489,1520,316,200
"83207",1239,1521,316,200
"83208",1241,1503,316,200
"83209",1242,1500,316,200
"83210",1267,1732,316,200
"83211",57464,1398,316,200
"83212",1249,23,316,200
"83213",1257,1734,316,200
"83214",57466,1397,316,200
"83215",57462,1400,316,200
"83216",1237,55,316,200
"83217",42110,156,317,200
"83218",36076,747,318,199
"83219",36197,1985,318,199
"83220",36083,718,318,199
"83221",36031,1009,318,199
"83222",36035,981,318,199
"83223",36074,752,318,199
"83224",35926,359,318,199
"83225",35927,18,318,199
"83226",36074,751,318,199
"83227",35926,358,318,199
"83228",36045,988,318,199
"83229",36035,982,318,199
"83230",36116,1572,318,199
"83231",36031,1008,318,199
"83232",36106,736,318,199
"83233",36116,1567,318,199
"83234",36083,728,318,199
"83235",35912,330,318,199
"83236",36116,1566,318,199
"83237",35924,337,318,199
"83238",36113,1561,318,199
"83239",36106,737,318,199
"83240",36119,1569,318,199
"83241",35915,319,318,199
"83242",36196,1993,318,199
"83243",35927,19,318,199
"83244",35916,322,318,199
"83245",36196,1991,318,199
"83246",35924,305,318,199
"83247",36076,749,318,199
"83248",36083,717,318,199
"83249",36045,979,318,199
"83250",36031,970,318,199
"83251",36032,126,318,199
"83252",36074,745,318,199
"83253",35926,354,318,199
"83254",36099,738,318,199
"83255",36099,720,318,199
"83256",36045,999,318,199
"83257",36101,1555,318,199
"83258",35912,344,318,199
"83259",36063,991,318,199
"83260",36046,987,318,199
"83261",36102,1553,318,199
"83262",36034,984,318,199
"83263",35916,327,318,199
"83264",35914,318,318,199
"83265",35914,320,318,199
"83266",36116,1571,318,199
"83267",36204,1981,318,199
"83268",36195,1992,318,199
"83269",36100,731,318,199
"83270",36083,719,318,199
"83271",36029,1006,318,199
"83272",35924,338,318,199
"83273",36076,746,318,199
"83274",36197,1990,318,199
"83275",36084,1576,318,199
"83276",36031,967,318,199
"83277",36199,1999,318,199
"83278",35926,342,318,199
"83279",36074,753,318,199
"83280",35913,326,318,199
"83281",36013,1017,318,199
"83282",36029,1005,318,199
"83283",35912,331,318,199
"83284",36099,734,318,199
"83285",36201,1986,318,199
"83286",35924,343,318,199
"83287",36103,1552,318,199
"83288",36034,127,318,199
"83289",35913,315,318,199
"83290",35914,321,318,199
"83291",36052,964,318,199
"83292",36204,1980,318,199
"83293",35920,367,318,199
"83294",36049,994,318,199
"83295",36067,998,318,199
"83296",36194,1997,318,199
"83297",36029,1007,318,199
"83298",35921,360,318,199
"83299",36201,1987,318,199
"83300",36113,1565,318,199
"83301",36113,1562,318,199
"83302",35909,349,318,199
"83303",36198,1995,318,199
"83304",36198,1996,318,199
"83305",36059,997,318,199
"83306",36059,975,318,199
"83307",36111,1560,318,199
"83308",36111,1557,318,199
"83309",35911,347,318,199
"83310",35911,346,318,199
"83311",36061,755,318,199
"83312",36029,1010,318,199
"83313",36089,729,318,199
"83314",36202,1984,318,199
"83315",35913,316,318,199
"83316",36021,1018,318,199
"83317",35913,317,318,199
"83318",36021,1019,318,199
"83319",36089,721,318,199
"83320",35918,325,318,199
"83321",35905,23,318,199
"83322",36193,1983,318,199
"83323",35921,361,318,199
"83324",36043,995,318,199
"83325",36096,726,318,199
"83326",35909,352,318,199
"83327",35909,350,318,199
"83328",35909,351,318,199
"83329",36089,730,318,199
"83330",36113,1564,318,199
"83331",36111,1559,318,199
"83332",35919,308,318,199
"83333",36049,972,318,199
"83334",35919,312,318,199
"83335",36035,983,318,199
"83336",36060,974,318,199
"83337",35911,348,318,199
"83338",36096,732,318,199
"83339",35911,345,318,199
"83340",36063,992,318,199
"83341",36063,993,318,199
"83342",35908,364,318,199
"83343",36064,1004,318,199
"83344",36049,965,318,199
"83345",35912,329,318,199
"83346",35917,328,318,199
"83347",36092,724,318,199
"83348",36193,1988,318,199
"83349",36067,1003,318,199
"83350",36076,750,318,199
"83351",36060,973,318,199
"83352",36096,733,318,199
"83353",36111,1558,318,199
"83354",35920,301,318,199
"83355",36201,1989,318,199
"83356",36021,1011,318,199
"83357",35919,313,318,199
"83358",35919,311,318,199
"83359",36023,1015,318,199
"83360",36040,1000,318,199
"83361",36040,989,318,199
"83362",36028,125,318,199
"83363",36193,2000,318,199
"83364",36051,980,318,199
"83365",36095,1554,318,199
"83366",35908,357,318,199
"83367",35922,306,318,199
"83368",36109,1556,318,199
"83369",35920,303,318,199
"83370",36088,722,318,199
"83371",36049,969,318,199
"83372",36023,1013,318,199
"83373",35916,324,318,199
"83374",36040,990,318,199
"83375",36080,713,318,199
"83376",36036,128,318,199
"83377",35920,366,318,199
"83378",35921,304,318,199
"83379",35907,356,318,199
"83380",35908,362,318,199
"83381",35916,323,318,199
"83382",36078,743,318,199
"83383",36023,1012,318,199
"83384",36055,968,318,199
"83385",36109,1563,318,199
"83386",36067,996,318,199
"83387",36055,978,318,199
"83388",36092,725,318,199
"83389",36193,1982,318,199
"83390",36067,963,318,199
"83391",36051,971,318,199
"83392",36082,714,318,199
"83393",36191,2003,318,199
"83394",36078,740,318,199
"83395",36037,129,318,199
"83396",35903,334,318,199
"83397",36109,1570,318,199
"83398",36078,741,318,199
"83399",36193,1998,318,199
"83400",36055,966,318,199
"83401",36078,744,318,199
"83402",36043,977,318,199
"83403",36040,986,318,199
"83404",36043,976,318,199
"83405",36204,1994,318,199
"83406",36024,1014,318,199
"83407",36052,985,318,199
"83408",36092,727,318,199
"83409",36109,1568,318,199
"83410",35917,314,318,199
"83411",36055,1002,318,199
"83412",36080,716,318,199
"83413",36043,1001,318,199
"83414",36092,723,318,199
"83415",33459,1068,319,189
"83416",33409,1298,319,189
"83417",33412,1484,319,189
"83418",33422,1291,320,189
"83419",33416,1470,320,189
"83420",33432,1289,320,189
"83421",33414,1466,320,189
"83422",33421,1292,320,189
"83423",33420,1468,320,189
"83424",33464,1065,320,189
"83425",33429,1283,320,189
"83426",33417,1462,320,189
"83427",33428,1280,320,189
"83428",33431,1287,320,189
"83429",33413,1459,320,189
"83430",33420,1465,320,189
"83431",33417,1467,320,189
"83432",33465,1067,320,189
"83433",33416,1461,320,189
"83434",33414,1469,320,189
"83435",33413,1482,320,189
"83436",33431,1284,320,189
"83437",33419,1290,320,189
"83438",33428,1279,320,189
"83439",33464,1066,320,189
"83440",33430,1282,320,189
"83441",33432,1288,320,189
"83442",33426,1486,320,189
"83443",33427,1278,320,189
"83444",33427,1483,320,189
"83445",46499,1423,321,148
"83446",46456,802,321,148
"83447",46504,1437,321,148
"83448",46417,320,321,148
"83449",46508,77,321,148
"83450",46466,1065,321,148
"83451",46506,78,321,148
"83452",46549,1652,321,148
"83453",46491,2009,321,148
"83454",46509,81,321,148
"83455",46505,76,321,148
"83456",46416,315,321,148
"83457",46455,776,321,148
"83458",46416,317,321,148
"83459",46469,1395,321,148
"83460",46416,326,321,148
"83461",46454,828,321,148
"83462",46491,2007,321,148
"83463",46455,816,321,148
"83464",46455,779,321,148
"83465",46417,318,321,148
"83466",46490,644,321,148
"83467",46466,1066,321,148
"83468",46498,1422,321,148
"83469",46464,1047,321,148
"83470",46464,1057,321,148
"83471",46450,818,321,148
"83472",46490,640,321,148
"83473",46467,1404,321,148
"83474",46416,316,321,148
"83475",46455,782,321,148
"83476",46448,813,321,148
"83477",46497,1418,321,148
"83478",46464,1056,321,148
"83479",46490,641,321,148
"83480",46454,812,321,148
"83481",46503,1430,321,148
"83482",46546,1612,321,148
"83483",46500,1417,321,148
"83484",46440,135,321,148
"83485",46442,180,321,148
"83486",46450,829,321,148
"83487",46453,830,321,148
"83488",46451,834,321,148
"83489",46545,1611,321,148
"83490",46412,362,321,148
"83491",46448,821,321,148
"83492",46516,1524,321,148
"83493",46453,825,321,148
"83494",46453,820,321,148
"83495",46545,1615,321,148
"83496",46434,38,321,148
"83497",46439,184,321,148
"83498",46489,639,321,148
"83499",46443,179,321,148
"83500",46449,823,321,148
"83501",46483,621,321,148
"83502",46480,656,321,148
"83503",46519,1540,321,148
"83504",46413,350,321,148
"83505",46515,1532,321,148
"83506",46453,824,321,148
"83507",46468,1400,321,148
"83508",46501,1412,321,148
"83509",46434,44,321,148
"83510",46491,642,321,148
"83511",46446,1034,321,148
"83512",46465,1055,321,148
"83513",46485,626,321,148
"83514",46480,660,321,148
"83515",46490,643,321,148
"83516",46414,348,321,148
"83517",46413,351,321,148
"83518",46444,835,321,148
"83519",46518,1538,321,148
"83520",46417,321,321,148
"83521",46468,1401,321,148
"83522",46507,79,321,148
"83523",46482,620,321,148
"83524",46466,1067,321,148
"83525",46435,35,321,148
"83526",46487,634,321,148
"83527",46448,815,321,148
"83528",46412,364,321,148
"83529",46481,624,321,148
"83530",46469,1398,321,148
"83531",46463,1068,321,148
"83532",46518,1537,321,148
"83533",46449,831,321,148
"83534",46454,814,321,148
"83535",46441,842,321,148
"83536",46498,1425,321,148
"83537",46498,1416,321,148
"83538",46468,1402,321,148
"83539",46449,832,321,148
"83540",46415,329,321,148
"83541",46413,352,321,148
"83542",46486,637,321,148
"83543",46520,1529,321,148
"83544",46472,1392,321,148
"83545",46414,346,321,148
"83546",46517,1526,321,148
"83547",46449,833,321,148
"83548",46454,817,321,148
"83549",46438,137,321,148
"83550",46414,345,321,148
"83551",46480,654,321,148
"83552",46415,330,321,148
"83553",46434,36,321,148
"83554",46484,625,321,148
"83555",46545,1617,321,148
"83556",46413,349,321,148
"83557",46462,1048,321,148
"83558",46471,1498,321,148
"83559",46518,1535,321,148
"83560",46412,356,321,148
"83561",46452,1039,321,148
"83562",46451,819,321,148
"83563",46500,1420,321,148
"83564",46487,631,321,148
"83565",46444,838,321,148
"83566",46447,841,321,148
"83567",46544,1618,321,148
"83568",46422,367,321,148
"83569",46412,357,321,148
"83570",46459,798,321,148
"83571",46418,322,321,148
"83572",46472,1391,321,148
"83573",46444,843,321,148
"83574",46445,840,321,148
"83575",46544,1623,321,148
"83576",46487,630,321,148
"83577",46498,1424,321,148
"83578",46440,131,321,148
"83579",46544,1622,321,148
"83580",46414,347,321,148
"83581",46484,627,321,148
"83582",46421,313,321,148
"83583",46415,344,321,148
"83584",46519,1542,321,148
"83585",46515,1533,321,148
"83586",46472,1393,321,148
"83587",46385,1619,321,148
"83588",46468,1399,321,148
"83589",46497,1438,321,148
"83590",56416,132,321,148
"83591",46442,177,321,148
"83592",46442,186,321,148
"83593",46544,1620,321,148
"83594",46422,366,321,148
"83595",46518,1536,321,148
"83596",46484,635,321,148
"83597",46459,1029,321,148
"83598",46447,839,321,148
"83599",46475,1385,321,148
"83600",46460,1040,321,148
"83601",46511,1534,321,148
"83602",46542,1626,321,148
"83603",46435,41,321,148
"83604",46443,178,321,148
"83605",46493,2012,321,148
"83606",46542,1621,321,148
"83607",46440,136,321,148
"83608",46421,308,321,148
"83609",46474,673,321,148
"83610",46460,1035,321,148
"83611",46486,628,321,148
"83612",46461,1053,321,148
"83613",46475,1403,321,148
"83614",46456,789,321,148
"83615",46472,1394,321,148
"83616",46492,2008,321,148
"83617",46489,638,321,148
"83618",46436,37,321,148
"83619",46437,134,321,148
"83620",46422,303,321,148
"83621",46545,1616,321,148
"83622",46487,632,321,148
"83623",46461,1052,321,148
"83624",46477,670,321,148
"83625",46460,1028,321,148
"83626",46478,668,321,148
"83627",46478,662,321,148
"83628",46386,1654,321,148
"83629",46419,314,321,148
"83630",46469,1396,321,148
"83631",46542,1624,321,148
"83632",46421,312,321,148
"83633",46438,139,321,148
"83634",46421,311,321,148
"83635",46473,1383,321,148
"83636",46420,325,321,148
"83637",46473,1384,321,148
"83638",46475,1386,321,148
"83639",46476,1387,321,148
"83640",46478,669,321,148
"83641",46458,810,321,148
"83642",46511,1539,321,148
"83643",46457,1058,321,148
"83644",46438,140,321,148
"83645",46489,633,321,148
"83646",46470,1397,321,148
"83647",46438,138,321,148
"83648",46415,331,321,148
"83649",46430,12,321,148
"83650",46493,2011,321,148
"83651",46431,14,321,148
"83652",46424,360,321,148
"83653",46475,1390,321,148
"83654",46424,304,321,148
"83655",46459,1037,321,148
"83656",46458,785,321,148
"83657",46418,323,321,148
"83658",46542,1625,321,148
"83659",46494,2017,321,148
"83660",46422,301,321,148
"83661",46473,1388,321,148
"83662",46418,324,321,148
"83663",46418,327,321,148
"83664",46478,663,321,148
"83665",46479,2013,321,148
"83666",46425,337,321,148
"83667",46477,672,321,148
"83668",46461,1050,321,148
"83669",46480,650,321,148
"83670",46427,18,321,148
"83671",46495,1439,321,148
"83672",46494,2015,321,148
"83673",46434,39,321,148
"83674",46488,2018,321,148
"83675",46486,636,321,148
"83676",46477,661,321,148
"83677",46425,338,321,148
"83678",46515,1531,321,148
"83679",46513,1530,321,148
"83680",46459,799,321,148
"83681",46497,1421,321,148
"83682",46494,2016,321,148
"83683",46456,808,321,148
"83684",46417,319,321,148
"83685",46493,2010,321,148
"83686",46424,306,321,148
"83687",46473,1382,321,148
"83688",46420,328,321,148
"83689",46427,19,321,148
"83690",46388,1648,321,148
"83691",46434,40,321,148
"83692",46497,1419,321,148
"83693",46447,836,321,148
"83694",46428,9,321,148
"83695",46429,11,321,148
"83696",46448,822,321,148
"83697",46486,629,321,148
"83698",46426,354,321,148
"83699",46512,1525,321,148
"83700",46513,1541,321,148
"83701",46433,42,321,148
"83702",46513,1528,321,148
"83703",46429,10,321,148
"83704",46460,1041,321,148
"83705",46426,359,321,148
"83706",46476,1389,321,148
"83707",46458,786,321,148
"83708",46425,305,321,148
"83709",46510,1548,321,148
"83710",46426,342,321,148
"83711",46496,1441,321,148
"83712",46424,361,321,148
"83713",46514,1527,321,148
"83714",46411,23,321,148
"83715",46425,343,321,148
"83716",46426,358,321,148
"83717",46410,334,321,148
"83718",46458,784,321,148
"83719",29575,1611,322,150
"83720",30434,1612,322,150
"83721",29578,1614,322,150
"83722",29440,1626,322,150
"83723",29518,1611,322,150
"83724",14166,185,322,150
"83725",41747,1613,322,150
"83726",34982,179,322,150
"83727",35175,1626,322,150
"83728",31135,1611,322,150
"83729",41750,1620,322,150
"83730",20228,177,322,150
"83731",41754,1617,322,150
"83732",29577,1615,322,150
"83733",41740,1612,322,150
"83734",31841,1623,322,150
"83735",40372,1624,322,150
"83736",13220,177,322,150
"83737",19915,186,322,150
"83738",41753,1614,322,150
"83739",31134,1616,322,150
"83740",34038,180,322,150
"83741",19640,176,322,150
"83742",32853,1615,322,150
"83743",13215,186,322,150
"83744",31138,1620,322,150
"83745",41752,1623,322,150
"83746",30435,1615,322,150
"83747",31070,1626,322,150
"83748",17874,180,322,150
"83749",30448,1620,322,150
"83750",29654,1615,322,150
"83751",30929,185,322,150
"83752",29497,1617,322,150
"83753",27421,178,322,150
"83754",35173,1618,322,150
"83755",30429,1624,322,150
"83756",20225,178,322,150
"83757",39666,186,322,150
"83758",41866,1625,322,150
"83759",29657,1611,322,150
"83760",41988,1621,322,150
"83761",30881,180,322,150
"83762",31700,186,322,150
"83763",41751,1618,322,150
"83764",41990,1626,322,150
"83765",19543,185,322,150
"83766",29579,1613,322,150
"83767",29635,1626,322,150
"83768",39240,1624,322,150
"83769",30428,1623,322,150
"83770",19519,178,322,150
"83771",32789,177,322,150
"83772",41749,1616,322,150
"83773",32677,186,322,150
"83774",42842,186,322,150
"83775",16070,178,322,150
"83776",16555,180,322,150
"83777",30436,1625,322,150
"83778",19740,185,322,150
"83779",29442,1621,322,150
"83780",41739,1622,322,150
"83781",19493,179,322,150
"83782",39814,1618,322,150
"83783",20213,180,322,150
"83784",19538,178,322,150
"83785",29277,176,322,150
"83786",41748,1624,322,150
"83787",30449,1614,322,150
"83788",35985,1617,322,150
"83789",41745,1621,322,150
"83790",34010,186,322,150
"83791",19749,177,322,150
"83792",26805,177,322,150
"83793",29569,1618,322,150
"83794",16548,176,322,150
"83795",19592,179,322,150
"83796",21876,185,322,150
"83797",39896,1614,322,150
"83798",29274,186,322,150
"83799",20199,176,322,150
"83800",39668,176,322,150
"83801",20691,179,322,150
"83802",17796,186,322,150
"83803",26804,185,322,150
"83804",29207,186,322,150
"83805",41986,1622,322,150
"83806",40240,1615,322,150
"83807",29441,1625,322,150
"83808",39239,1618,322,150
"83809",42839,176,322,150
"83810",29500,1615,322,150
"83811",36886,186,322,150
"83812",42894,1624,322,150
"83813",19490,186,322,150
"83814",41862,186,322,150
"83815",41743,1626,322,150
"83816",31776,176,322,150
"83817",19490,180,322,150
"83818",41870,1652,322,150
"83819",23460,177,322,150
"83820",29205,185,322,150
"83821",29570,1612,322,150
"83822",35193,1616,322,150
"83823",29633,1625,322,150
"83824",31864,1621,322,150
"83825",35803,176,322,150
"83826",30426,1652,322,150
"83827",29440,1614,322,150
"83828",35129,1621,322,150
"83829",41865,178,322,150
"83830",42840,185,322,150
"83831",13338,176,322,150
"83832",41746,1611,322,150
"83833",41987,1652,322,150
"83834",29422,1621,322,150
"83835",34204,1623,322,150
"83836",13588,186,322,150
"83837",29224,180,322,150
"83838",29198,177,322,150
"83839",34198,1621,322,150
"83840",29717,179,322,150
"83841",20726,177,322,150
"83842",16557,186,322,150
"83843",40404,1623,322,150
"83844",31109,1613,322,150
"83845",33045,1614,322,150
"83846",32933,1618,322,150
"83847",37298,1613,322,150
"83848",20690,178,322,150
"83849",41738,1615,322,150
"83850",42841,179,322,150
"83851",34367,1614,322,150
"83852",19491,176,322,150
"83853",29563,1616,322,150
"83854",19491,177,322,150
"83855",42893,1652,322,150
"83856",29253,185,322,150
"83857",41864,180,322,150
"83858",29424,1622,322,150
"83859",13459,178,322,150
"83860",39671,178,322,150
"83861",29423,1652,322,150
"83862",13833,185,322,150
"83863",29223,176,322,150
"83864",19516,186,322,150
"83865",41872,1621,322,150
"83866",31090,1615,322,150
"83867",29664,1612,322,150
"83868",16071,177,322,150
"83869",22603,176,322,150
"83870",30882,177,322,150
"83871",35813,180,322,150
"83872",29514,1612,322,150
"83873",31749,177,322,150
"83874",37568,1614,322,150
"83875",13460,179,322,150
"83876",27517,180,322,150
"83877",42899,1612,322,150
"83878",29342,186,322,150
"83879",29562,1622,322,150
"83880",34244,1622,322,150
"83881",41858,176,322,150
"83882",41859,177,322,150
"83883",29414,1616,322,150
"83884",28242,185,322,150
"83885",19641,177,322,150
"83886",29248,186,322,150
"83887",39625,1622,322,150
"83888",40371,1621,322,150
"83889",39121,180,322,150
"83890",24990,180,322,150
"83891",39198,1615,322,150
"83892",29547,1626,322,150
"83893",26786,178,322,150
"83894",41728,185,322,150
"83895",39246,1652,322,150
"83896",30317,179,322,150
"83897",41861,185,322,150
"83898",30158,1615,322,150
"83899",39667,177,322,150
"83900",29256,179,322,150
"83901",37498,1617,322,150
"83902",23516,179,322,150
"83903",37008,180,322,150
"83904",39844,1616,322,150
"83905",42901,1620,322,150
"83906",42843,177,322,150
"83907",16526,185,322,150
"83908",19517,176,322,150
"83909",39633,1652,322,150
"83910",17795,185,322,150
"83911",30903,179,322,150
"83912",41878,1616,322,150
"83913",29556,1624,322,150
"83914",32727,179,322,150
"83915",30418,1621,322,150
"83916",32912,1621,322,150
"83917",39230,1621,322,150
"83918",22661,177,322,150
"83919",29239,178,322,150
"83920",41729,176,322,150
"83921",19488,185,322,150
"83922",13288,177,322,150
"83923",39632,1613,322,150
"83924",31111,1617,322,150
"83925",16057,186,322,150
"83926",37198,1621,322,150
"83927",41735,178,322,150
"83928",35959,1618,322,150
"83929",39856,1620,322,150
"83930",17130,185,322,150
"83931",40375,1618,322,150
"83932",29197,180,322,150
"83933",29272,180,322,150
"83934",39661,179,322,150
"83935",29636,1621,322,150
"83936",39627,1618,322,150
"83937",41733,177,322,150
"83938",29416,1613,322,150
"83939",20711,180,322,150
"83940",39236,1626,322,150
"83941",37014,177,322,150
