"","ServerVersion","Bundle","RequestingIP","asn","RefererURL.x","RefererURL.y"
"12762","6.5.314.4236","TCT-Events","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12763","6.5.314.4236","TCT-Core","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","distribute-client-tools-for-windows.vbs"
"12764","6.5.314.4236","TCT-Files","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12765","6.5.314.4236","TaniumDetect","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12766","6.5.314.4226","TCT-Files","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12767","6.5.314.4226","TaniumDetect","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12768","6.5.314.4226","ManagedApplications","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","managed-application-install.vbs"
"12769","6.5.314.4226","ManagedApplications","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12770","6.5.314.4226","IRGatherer","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12771","6.5.314.4226","InitialContent","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12772","6.5.314.4226","TCT-Files","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","configure-tct-files-for-windows.vbs"
"12773","6.5.314.4226","Connect","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12774","6.5.314.4236","TCT-Core","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12775","6.5.314.4236","PatchContent","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12776","6.5.314.4226","ManagedApplications","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","run-managed-applications-scan.vbs"
"12777","6.5.314.4226","TCT-Events","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12778","6.5.314.4226","TCT-Core","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","distribute-client-tools-for-windows.vbs"
"12779","6.5.314.4226","ClientMaintenance","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12780","6.5.314.4226","Trace","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12781","6.5.314.4226","TCT-Core","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12782","6.5.314.4226","PatchContent","76.97.160.126","AS7922 Comcast Cable Communications, Inc.","192.168.101.10","192.168.101.10"
"12783","6.5.314.4236","Connect","8.18.2.254","AS46340 Kroll Background Screening","tanium.hireright.com","localhost"
"12784","6.5.314.4236","Connect","8.18.2.254","AS46340 Kroll Background Screening","tanium.hireright.com","tanium.hireright.com"
"12785","6.5.314.4236","InitialContent","8.18.2.254","AS46340 Kroll Background Screening","localhost","tanium.hireright.com"
"12786","6.5.314.4236","IRGatherer","8.18.2.254","AS46340 Kroll Background Screening","localhost","tanium.hireright.com"
"12787","6.5.314.4236","Connect","8.18.2.254","AS46340 Kroll Background Screening","localhost","localhost"
"12788","6.5.314.4236","Connect","8.18.2.254","AS46340 Kroll Background Screening","localhost","tanium.hireright.com"
"12789","6.5.314.4236","InitialContent","8.18.2.254","AS46340 Kroll Background Screening","tanium.hireright.com","tanium.hireright.com"
"12790","6.5.314.4236","IRGatherer","8.18.2.254","AS46340 Kroll Background Screening","tanium.hireright.com","tanium.hireright.com"
"12791","6.5.314.4236","Connect","8.28.119.195","AS3356 Level 3 Communications, Inc.","svitanap10.allegiantair.com","svitanap10.allegiantair.com"
"12792","6.5.314.4236",NA,"80.254.155.99","AS25605 Cisco Systems Ironport Division","10.132.102.111",NA
"12793","6.5.314.4226","Sophos","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12794","6.5.314.4226","TaniumDetect","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12795","6.5.314.4226","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","dbbeta.db.lab"
"12796","6.5.314.4226","Symantec","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12797","6.5.314.4226","Connect","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12798","6.5.314.4226","McAfee","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12799","6.5.314.4226","Forefront","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12800","6.5.314.4226","Kaspersky","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12801","6.5.314.4226","TaniumDetect","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12802","6.5.314.4226","ClientServiceHardening","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12803","6.5.314.4226","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12804","6.5.314.4226","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","delete-key.vbs"
"12805","6.5.314.4226","CertificateManagement","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12806","6.5.314.4226","ClientServiceHardening","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12807","6.5.314.4226","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12808","6.5.314.4226","AppUsage","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12809","6.5.314.4226","CopyTools","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12810","6.5.314.4226","IRGatherer","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12811","6.5.314.4226","IR","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.7"
"12812","6.5.314.4226","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.7"
"12813","6.5.314.4226","UnmanagedAssets","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12814","6.5.314.4226","TrendMicro","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12815","6.5.314.4226","GeoIP","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12816","6.5.314.4226","AppUsage","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12817","6.5.314.4226","SecurityPatch","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12818","6.5.314.4226","IRGatherer","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12819","6.5.314.4226","SCCM","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12820","6.5.314.4226","Symantec","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12821","6.5.314.4226","IR","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12822","6.5.314.4226","Redline","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12823","6.5.314.4226","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.7"
"12824","6.5.314.4226","Sophos","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12825","6.5.314.4226","MSERT","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12826","6.5.314.4226","SecurityPatch","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12827","6.5.314.4226","SCCM","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12828","6.5.314.4226","Redline","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12829","6.5.314.4226","LocationBySubnet","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12830","6.5.314.4226","CertificateManagement","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12831","6.5.314.4226","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12832","6.5.314.4226","IR","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12833","6.5.314.4236","AppUsage","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12834","6.5.314.4236","SecurityPatch","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12835","6.5.314.4236","IRGatherer","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12836","6.5.314.4236","SCCM","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12837","6.5.314.4236","Symantec","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12838","6.5.314.4236","IR","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12839","6.5.314.4236","Redline","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12840","6.5.314.4236","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.7"
"12841","6.5.314.4236","Sophos","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12842","6.5.314.4236","MSERT","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12843","6.5.314.4236","SecurityPatch","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12844","6.5.314.4236","SCCM","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12845","6.5.314.4236","Redline","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12846","6.5.314.4236","LocationBySubnet","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12847","6.5.314.4236","CertificateManagement","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12848","6.5.314.4236","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12849","6.5.314.4236","IR","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12850","6.5.314.4236","Sophos","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12851","6.5.314.4236","TaniumDetect","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12852","6.5.314.4236","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","tux-console","dbbeta.db.lab"
"12853","6.5.314.4236","Symantec","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12854","6.5.314.4236","Connect","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12855","6.5.314.4236","McAfee","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12856","6.5.314.4236","Forefront","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12857","6.5.314.4236","Kaspersky","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12858","6.5.314.4236","Trace","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.7"
"12859","6.5.314.4236","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","tux-console","dbbeta.db.lab"
"12860","6.5.314.4236","Connect","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12861","6.5.314.4236","MaintenanceAndReboot","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12862","6.5.314.4236","GeoIP","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12863","6.5.314.4236","LocationBySubnet","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12864","6.5.314.4236","EMET","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12865","6.5.314.4236","ManagedApplications","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12866","6.5.314.4236","McAfee","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12867","6.5.314.4236","IR","81.129.252.130","AS2856 BT Public Internet Service","tux-console","install-incident-response-tools.vbs"
"12868","6.5.314.4236","VMware","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12869","6.5.314.4236","ManagedApplications","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12870","6.5.314.4236","IR","81.129.252.130","AS2856 BT Public Internet Service","tux-console","grep-2.5.4-bin.zip"
"12871","6.5.314.4236","UnmanagedAssets","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12872","6.5.314.4236","MaintenanceAndReboot","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12873","6.5.314.4236","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12874","6.5.314.4236","VMware","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12875","6.5.314.4226","TaniumDetect","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12876","6.5.314.4226","ClientServiceHardening","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12877","6.5.314.4226","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12878","6.5.314.4226","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","tux-console","delete-key.vbs"
"12879","6.5.314.4226","CertificateManagement","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12880","6.5.314.4226","ClientServiceHardening","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12881","6.5.314.4226","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12882","6.5.314.4226","AppUsage","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12883","6.5.314.4226","CopyTools","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12884","6.5.314.4226","IRGatherer","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12885","6.5.314.4226","IR","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.7"
"12886","6.5.314.4226","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.7"
"12887","6.5.314.4226","UnmanagedAssets","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12888","6.5.314.4226","TrendMicro","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12889","6.5.314.4226","GeoIP","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12890","6.5.314.4226","AppUsage","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12891","6.5.314.4226","SecurityPatch","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12892","6.5.314.4226","IRGatherer","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12893","6.5.314.4226","SCCM","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12894","6.5.314.4226","Symantec","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12895","6.5.314.4226","IR","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12896","6.5.314.4226","Redline","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12897","6.5.314.4226","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.7"
"12898","6.5.314.4226","Sophos","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12899","6.5.314.4226","MSERT","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12900","6.5.314.4226","SecurityPatch","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12901","6.5.314.4226","SCCM","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12902","6.5.314.4226","Redline","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12903","6.5.314.4226","LocationBySubnet","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12904","6.5.314.4226","CertificateManagement","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12905","6.5.314.4226","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12906","6.5.314.4226","IR","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12907","6.5.314.4226","Sophos","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12908","6.5.314.4226","TaniumDetect","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12909","6.5.314.4226","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","tux-console","dbbeta.db.lab"
"12910","6.5.314.4226","Symantec","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12911","6.5.314.4226","Connect","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12912","6.5.314.4226","McAfee","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12913","6.5.314.4226","Forefront","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12914","6.5.314.4226","Kaspersky","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12915","6.5.314.4226","Trace","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.7"
"12916","6.5.314.4226","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","tux-console","dbbeta.db.lab"
"12917","6.5.314.4226","Connect","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12918","6.5.314.4226","MaintenanceAndReboot","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12919","6.5.314.4226","GeoIP","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12920","6.5.314.4226","LocationBySubnet","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12921","6.5.314.4226","EMET","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12922","6.5.314.4226","Trace","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.7"
"12923","6.5.314.4226","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","dbbeta.db.lab"
"12924","6.5.314.4226","Connect","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12925","6.5.314.4226","MaintenanceAndReboot","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12926","6.5.314.4226","GeoIP","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12927","6.5.314.4226","LocationBySubnet","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12928","6.5.314.4226","EMET","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12929","6.5.314.4226","ManagedApplications","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12930","6.5.314.4226","McAfee","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12931","6.5.314.4226","IR","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","install-incident-response-tools.vbs"
"12932","6.5.314.4226","VMware","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12933","6.5.314.4226","ManagedApplications","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12934","6.5.314.4226","IR","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","grep-2.5.4-bin.zip"
"12935","6.5.314.4226","UnmanagedAssets","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12936","6.5.314.4226","MaintenanceAndReboot","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.8"
"12937","6.5.314.4226","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12938","6.5.314.4226","VMware","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.7","192.168.1.50"
"12939","6.5.314.4236","TaniumDetect","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12940","6.5.314.4236","ClientServiceHardening","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12941","6.5.314.4236","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12942","6.5.314.4236","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","tux-console","delete-key.vbs"
"12943","6.5.314.4236","CertificateManagement","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12944","6.5.314.4236","ClientServiceHardening","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12945","6.5.314.4236","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12946","6.5.314.4236","AppUsage","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12947","6.5.314.4236","CopyTools","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12948","6.5.314.4236","IRGatherer","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12949","6.5.314.4236","IR","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.7"
"12950","6.5.314.4236","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.7"
"12951","6.5.314.4236","UnmanagedAssets","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12952","6.5.314.4236","TrendMicro","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.8"
"12953","6.5.314.4236","GeoIP","81.129.252.130","AS2856 BT Public Internet Service","tux-console","192.168.1.50"
"12954","6.5.314.4236","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.7"
"12955","6.5.314.4236","Sophos","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12956","6.5.314.4236","MSERT","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12957","6.5.314.4236","SecurityPatch","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.8"
"12958","6.5.314.4236","SCCM","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.8"
"12959","6.5.314.4236","Redline","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12960","6.5.314.4236","LocationBySubnet","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12961","6.5.314.4236","CertificateManagement","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.8"
"12962","6.5.314.4236","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12963","6.5.314.4236","IR","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12964","6.5.314.4236","Sophos","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.8"
"12965","6.5.314.4236","TaniumDetect","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12966","6.5.314.4236","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","dbbeta.db.lab"
"12967","6.5.314.4236","Symantec","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.8"
"12968","6.5.314.4236","Connect","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12969","6.5.314.4236","McAfee","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.8"
"12970","6.5.314.4236","Forefront","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12971","6.5.314.4236","Kaspersky","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12972","6.5.314.4236","Trace","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.7"
"12973","6.5.314.4236","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","dbbeta.db.lab"
"12974","6.5.314.4236","Connect","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.8"
"12975","6.5.314.4236","MaintenanceAndReboot","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12976","6.5.314.4236","GeoIP","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.8"
"12977","6.5.314.4236","LocationBySubnet","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.8"
"12978","6.5.314.4236","EMET","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12979","6.5.314.4236","ManagedApplications","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.8"
"12980","6.5.314.4236","McAfee","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12981","6.5.314.4236","IR","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","install-incident-response-tools.vbs"
"12982","6.5.314.4236","VMware","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.8"
"12983","6.5.314.4236","ManagedApplications","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12984","6.5.314.4236","IR","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","grep-2.5.4-bin.zip"
"12985","6.5.314.4236","UnmanagedAssets","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12986","6.5.314.4236","MaintenanceAndReboot","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.8"
"12987","6.5.314.4236","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12988","6.5.314.4236","VMware","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.8","192.168.1.50"
"12989","6.5.314.4236","TaniumDetect","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.50","192.168.1.8"
"12990","6.5.314.4236","ClientServiceHardening","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.50","192.168.1.8"
"12991","6.5.314.4236","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.50","192.168.1.8"
"12992","6.5.314.4236","InitialContent","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.50","delete-key.vbs"
"12993","6.5.314.4236","CertificateManagement","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.50","192.168.1.50"
"12994","6.5.314.4236","ClientServiceHardening","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.50","192.168.1.50"
"12995","6.5.314.4236","ClientMaintenance","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.50","192.168.1.8"
"12996","6.5.314.4236","AppUsage","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.50","192.168.1.8"
"12997","6.5.314.4236","CopyTools","81.129.252.130","AS2856 BT Public Internet Service","192.168.1.50","192.168.1.8"
